year,censusblock_id,prec,prec_v,runoff
1996.0,7109.0,828.8394475,9208.56264972,0.0
1996.0,7110.0,828.8394475,8858.47346746,0.0
1996.0,7111.0,828.8394475,9165.92483001,0.0
1996.0,7112.0,828.8394475,8453.358351100003,0.0
1996.0,7113.0,828.8394475,14612.7706319,0.0
1996.0,7114.0,828.8394475,12187.0437215,0.0
1996.0,7115.0,855.5891743999998,81684.34309430001,0.002497853
1996.0,7116.0,855.5891743999998,70332.55284680001,0.002497853
1996.0,7117.0,853.4203667000003,55852.05257490001,0.002497853
1996.0,7118.0,853.4203667000003,169060.894305,0.002497853
1996.0,7119.0,828.8394475,71405.7024505,0.0
1996.0,7120.0,828.8394475,80677.7971827,0.0
1996.0,7121.0,695.1865845,67142.5390179,0.002497853
1996.0,7122.0,828.8394475,64025.778178,0.0
1996.0,7123.0,719.6828738,139239.079917,0.08851940400000001
1996.0,7124.0,719.6828738,50630.8834101,0.08851940400000001
1996.0,7125.0,719.6828738,39737.2367805,0.08851940400000001
1996.0,7126.0,719.6828738,95339.2377793,0.08851940400000001
1996.0,7127.0,719.6828738,303035.141991,0.08851940400000001
1996.0,7128.0,719.6828738,23069.6194286,0.08851940400000001
1996.0,7129.0,719.6828738,30862.1905009,0.08851940400000001
1996.0,7130.0,719.6828738,648823.425479,0.08851940400000001
1996.0,7131.0,719.6828738,186995.367952,0.08851940400000001
1996.0,7132.0,719.6828738,135256.375279,0.08851940400000001
1996.0,7133.0,720.2771577000002,616280.253317,0.08851940400000001
1996.0,7134.0,719.687719,189857.307632,0.08851940400000001
1996.0,7135.0,748.0086005,208911.752107,0.08851940400000001
1996.0,7136.0,724.9466528,163319.83704,0.08851940400000001
1996.0,7137.0,719.6828738,99359.3424652,0.08851940400000001
1996.0,7138.0,748.676417,339249.716844,0.08851940400000001
1996.0,7139.0,731.0664128,156387.250253,0.08851940400000001
1996.0,7140.0,760.7977951,130334.154233,8.300325752000001
1996.0,7141.0,752.5405800999998,247441.87425,8.300325752000001
1996.0,7142.0,760.7977951,172698.648828,0.08851940400000001
1996.0,7143.0,760.7968212999998,320933.89871700003,0.08851940400000001
1996.0,7144.0,760.7977951,141252.570873,0.08851940400000001
1996.0,7145.0,760.7977951,244332.583932,0.08851940400000001
1996.0,7146.0,760.7977951,163293.631505,0.08851940400000001
1996.0,7147.0,760.7977951,261197.73360300003,8.300325752000001
1996.0,7148.0,760.7977951,335861.459798,0.08851940400000001
1996.0,7149.0,760.7977951,319949.690241,8.300325752000001
1996.0,7150.0,760.7977951,80897.90025,0.08851940400000001
1996.0,7151.0,760.7977951,382429.553595,0.08851940400000001
1996.0,7152.0,760.7977951,290505.052076,8.300325752000001
1996.0,7153.0,760.7977951,211965.789326,8.300325752000001
1996.0,7154.0,760.7977951,118142.628276,8.300325752000001
1996.0,7155.0,760.7977951,675410.507284,8.300325752000001
1996.0,7156.0,760.7977951,334024.911226,8.300325752000001
1996.0,7157.0,755.2717247,400860.349404,0.08851940400000001
1996.0,7158.0,757.9319815,366704.287607,0.08851940400000001
1996.0,7159.0,760.7977951,361775.620398,0.08851940400000001
1996.0,7160.0,852.1169629000002,345935.275645,0.08851940400000001
1996.0,7161.0,755.2956489000002,504470.37265,8.300325752000001
1996.0,7162.0,760.7977951,698962.017169,8.300325752000001
1996.0,7163.0,760.7977951,518133.650644,8.300325752000001
1996.0,7164.0,760.7977951,217154.274645,8.300325752000001
1996.0,7165.0,760.7977951,75186.74829830001,8.300325752000001
1996.0,7166.0,734.08267,199314.690736,0.08851940400000001
1996.0,7167.0,737.4242929999998,420227.573239,0.08851940400000001
1996.0,7168.0,760.7977951,101114.530086,0.08851940400000001
1996.0,7169.0,760.7977951,216452.541664,0.08851940400000001
1996.0,7170.0,760.7977951,380789.499885,0.08851940400000001
1996.0,7171.0,760.7977951,204591.709504,0.08851940400000001
1996.0,7172.0,757.4825536000002,418278.637372,0.08851940400000001
1996.0,7173.0,852.1169629000002,220124.245327,0.08851940400000001
1996.0,7174.0,760.7977951,186395.363031,8.300325752000001
1996.0,7175.0,561.5310631,427649.331969,41.67331929
1996.0,7176.0,726.5905356000002,724898.528909,41.67331929
1996.0,7177.0,743.2014005,700634.800163,41.67331929
1996.0,7178.0,756.2538879,306957.446163,41.67331929
1996.0,7179.0,756.2538879,405918.034024,41.67331929
1996.0,7180.0,920.1442919,163329.68751199995,41.67331929
1996.0,7181.0,756.2538879,124692.635008,41.67331929
1996.0,7182.0,920.1442919,155138.571076,41.67331929
1996.0,7183.0,684.2855926,742783.39524,41.67331929
1996.0,7184.0,684.2855926,591854.8944890001,41.67331929
1996.0,7185.0,684.3687457000002,579255.3976489999,41.67331929
1996.0,7186.0,684.3353132,597727.855602,41.67331929
1996.0,7187.0,707.5032342999998,114457.003055,41.67331929
1996.0,7188.0,684.2855926,32442.3907695,41.67331929
1996.0,7189.0,882.2360478,1156251.44859,8.260521198000001
1996.0,7190.0,756.2538879,1087661.06059,41.67331929
1996.0,7191.0,756.2538879,790497.210847,41.67331929
1996.0,7192.0,756.2538879,820266.8226600002,41.67331929
1996.0,7193.0,756.2538879,456127.65408,41.67331929
1996.0,7194.0,756.2538879,15879.2679942,41.67331929
1996.0,7195.0,920.1442919,941795.965107,8.260521198000001
1996.0,7196.0,920.1442919,820092.619901,8.260521198000001
1996.0,7197.0,920.1442919,872944.127105,8.260521198000001
1996.0,7198.0,920.1442919,108820.46864,8.260521198000001
1996.0,7199.0,920.1442919,70935.835594,8.260521198000001
1996.0,7200.0,774.0212529,33838.667955699995,8.260521198000001
1996.0,7201.0,920.1442919,14704.437950100002,8.260521198000001
1996.0,7202.0,894.3719982000001,432164.64250600006,8.260521198000001
1996.0,7203.0,889.4950583999997,472393.332025,8.260521198000001
1996.0,7204.0,920.1442919,598443.201946,8.260521198000001
1996.0,7205.0,920.1442919,528298.401906,8.260521198000001
1996.0,7206.0,920.1442919,21686.9539039,8.260521198000001
1996.0,7207.0,891.7147594,974029.174114,8.260521198000001
1996.0,7208.0,918.6057516,1437035.84501,56.619394658999994
1996.0,7209.0,968.3211613,506236.532918,56.619394658999994
1996.0,7210.0,756.2538879,836486.433726,41.67331929
1996.0,7211.0,756.2538879,643931.74838,41.67331929
1996.0,7212.0,756.2538879,940532.437098,41.67331929
1996.0,7213.0,920.1442919,743907.082184,41.67331929
1996.0,7214.0,920.1442919,426799.422389,41.67331929
1996.0,7215.0,690.6152694,178938.780584,100.222671033
1996.0,7216.0,718.4126215,183100.205381,100.222671033
1996.0,7217.0,757.8880038,98838.7775064,0.0
1996.0,7218.0,757.8880038,181911.642653,0.0
1996.0,7219.0,756.9540824,239539.274287,0.0
1996.0,7220.0,753.8389752999999,217118.552755,0.0
1996.0,7221.0,757.8880038,120066.529102,0.0
1996.0,7222.0,757.8880038,158719.911236,0.0
1996.0,7223.0,749.6162562000002,73150.8586508,0.0
1996.0,7224.0,757.6188238,146625.804252,0.0
1996.0,7225.0,751.7221435,32975.3680899,0.0
1996.0,7226.0,757.8880038,240579.598673,0.0
1996.0,7227.0,757.8880038,594447.832134,0.0
1996.0,7228.0,749.6162562000002,126076.200114,0.0
1996.0,7229.0,749.6162562000002,70743.5070181,0.0
1996.0,7230.0,749.6162562000002,113442.381065,0.0
1996.0,7231.0,749.6162562000002,27826.8162639,0.0
1996.0,7232.0,755.6618917999998,25920.832660900003,0.0
1996.0,7233.0,749.6162562000002,19201.0538475,0.0
1996.0,7234.0,749.6162562000002,18423.3442347,0.0
1996.0,7235.0,749.6162562000002,15171.9478658,0.0
1996.0,7236.0,752.3868819,54696.156573,0.0
1996.0,7237.0,755.0696803,202791.768593,0.0
1996.0,7238.0,749.6162562000002,23577.5026235,0.0
1996.0,7239.0,749.6162562000002,27643.8181871,0.0
1996.0,7240.0,749.6162562000002,20374.8707973,0.0
1996.0,7241.0,749.6162562000002,143448.56932799998,0.0
1996.0,7242.0,749.6162562000002,132790.916952,0.0
1996.0,7243.0,749.6162562000002,179551.56487,0.0
1996.0,7244.0,749.6162562000002,128474.840953,0.0
1996.0,7245.0,749.6162562000002,187453.197184,0.0
1996.0,7246.0,749.6162562000002,96842.3299622,0.0
1996.0,7247.0,749.6162562000002,66451.3551971,0.0
1996.0,7248.0,749.6162562000002,85107.49830780001,0.0
1996.0,7249.0,749.6162562000002,53313.8914619,0.0
1996.0,7250.0,749.6162562000002,49788.9341944,0.0
1996.0,7251.0,757.8880038,101324.504012,0.0
1996.0,7252.0,757.3277718999999,421055.069577,0.0
1996.0,7253.0,738.3229112,121052.231444,0.0
1996.0,7254.0,719.6828738,126970.092842,0.0
1996.0,7255.0,756.8190943,153252.780255,0.0
1996.0,7256.0,725.7575158,89093.2304489,0.0
1996.0,7257.0,773.4132783,126996.576084,0.0
1996.0,7258.0,786.4011357,50078.2395094,0.0
1996.0,7259.0,750.1718262999998,130433.876676,0.0
1996.0,7260.0,746.662598,112160.265916,0.198358811
1996.0,7261.0,719.6828738,141011.168999,0.0
1996.0,7262.0,719.6828738,120829.872042,0.0
1996.0,7263.0,719.6828738,115698.362491,0.198358811
1996.0,7264.0,719.6828738,222104.915917,0.0
1996.0,7265.0,719.6828738,222666.101608,0.198358811
1996.0,7266.0,719.6828738,98452.15929260002,0.0
1996.0,7267.0,746.662598,95334.7279802,0.198358811
1996.0,7268.0,746.662598,88332.0972144,0.198358811
1996.0,7269.0,746.662598,107550.832453,0.198358811
1996.0,7270.0,746.662598,58307.669458300006,0.198358811
1996.0,7271.0,746.662598,49605.2832612,0.198358811
1996.0,7272.0,719.6828738,254191.506317,0.198358811
1996.0,7273.0,719.6828738,198382.610464,0.198358811
1996.0,7274.0,719.6828738,167774.688101,0.198358811
1996.0,7275.0,778.2312028,277300.759746,0.198358811
1996.0,7276.0,719.6828738,47073.0277907,0.198358811
1996.0,7277.0,719.6828738,16971.427375299998,0.198358811
1996.0,7278.0,719.6828738,92685.6276472,0.198358811
1996.0,7279.0,815.9116052999998,18340.9268278,0.198358811
1996.0,7280.0,851.9584169999998,113758.1526,0.198358811
1996.0,7281.0,844.6869007000001,35867.4725124,0.198358811
1996.0,7282.0,746.662598,36048.8297312,0.198358811
1996.0,7283.0,746.662598,26115.1861597,0.198358811
1996.0,7284.0,746.662598,24173.5991482,0.198358811
1996.0,7285.0,746.662598,16650.1604864,0.198358811
1996.0,7286.0,746.662598,37308.9544801,0.198358811
1996.0,7287.0,746.662598,124403.28266199998,0.198358811
1996.0,7288.0,746.662598,25563.1834247,0.198358811
1996.0,7289.0,746.662598,44276.147178,0.198358811
1996.0,7290.0,746.662598,93231.5546991,0.198358811
1996.0,7291.0,719.6828738,164226.540686,0.198358811
1996.0,7292.0,719.6828738,90422.6615147,0.198358811
1996.0,7293.0,719.6828738,83903.9825572,0.198358811
1996.0,7294.0,719.6828738,230910.494866,0.198358811
1996.0,7295.0,804.1329945,416562.926509,0.198358811
1996.0,7296.0,719.6828738,91580.144543,0.08851940400000001
1996.0,7297.0,761.8835289,202158.056211,0.08851940400000001
1996.0,7298.0,840.0727126,396915.699481,0.198358811
1996.0,7299.0,746.662598,271327.859971,0.198358811
1996.0,7300.0,746.662598,340451.627885,0.0
1996.0,7301.0,746.662598,387565.669402,0.0
1996.0,7302.0,746.662598,351506.566049,0.0
1996.0,7303.0,762.9823067000002,202789.795202,0.08851940400000001
1996.0,7304.0,749.2825683,786990.234471,0.08851940400000001
1996.0,7305.0,799.8634552999998,302776.628267,0.08851940400000001
1996.0,7306.0,746.662598,514266.749013,0.08851940400000001
1996.0,7307.0,746.662598,352104.9538,0.0
1996.0,7308.0,746.662598,320053.763983,0.0
1996.0,7309.0,719.6828738,290282.313644,0.198358811
1996.0,7310.0,831.4639946000002,523609.661583,0.08851940400000001
1996.0,7311.0,746.662598,226602.816985,0.08851940400000001
1996.0,7312.0,746.662598,378185.950606,0.08851940400000001
1996.0,7313.0,746.662598,439388.951459,0.0
1996.0,7314.0,746.0287379,1013922.78441,0.08851940400000001
1996.0,7315.0,719.6828738,366691.257459,0.08851940400000001
1996.0,7316.0,719.6828738,935028.743344,0.08851940400000001
1996.0,7317.0,719.6828738,339227.935533,0.08851940400000001
1996.0,7318.0,746.662598,339110.173621,0.08851940400000001
1996.0,7319.0,746.662598,233169.289038,0.0
1996.0,7320.0,719.6828738,207242.568764,0.08851940400000001
1996.0,7321.0,777.1919732999999,215202.04070300004,0.08851940400000001
1996.0,7322.0,797.0135601,360079.40961,0.08851940400000001
1996.0,7323.0,746.662598,404567.457398,0.08851940400000001
1996.0,7324.0,765.9013847,1061741.44326,0.0
1996.0,7325.0,749.9654421,851414.6880109998,0.0
1996.0,7326.0,752.5869656000001,815693.9794020002,0.0
1996.0,7327.0,802.9711884999998,988288.537182,0.0
1996.0,7328.0,758.4559897,807214.6580739998,0.0
1996.0,7329.0,735.354673,1189395.14936,0.08851940400000001
1996.0,7330.0,768.1988857999999,439222.741007,0.08851940400000001
1996.0,7331.0,768.1988857999999,518745.800846,0.198358811
1996.0,7332.0,755.9102307,188272.627942,0.08851940400000001
1996.0,7333.0,743.5199781,1055722.61459,0.0
1996.0,7334.0,749.6162562000002,138530.123321,0.0
1996.0,7335.0,749.6162562000002,76599.4625206,0.0
1996.0,7336.0,749.6162562000002,56032.99565519999,0.0
1996.0,7337.0,734.7416326,381630.779503,0.0
1996.0,7338.0,749.6162562000002,108710.017616,0.0
1996.0,7339.0,749.6162562000002,163171.59839,0.0
1996.0,7340.0,749.6162562000002,91600.5629934,0.0
1996.0,7341.0,743.9790534,709037.9715239998,0.0
1996.0,7342.0,725.1029531,197685.342749,0.0
1996.0,7343.0,720.8025087999998,71298.08544319999,0.0
1996.0,7344.0,719.6844687999999,276133.020196,0.0
1996.0,7345.0,719.6828738,316977.409482,0.0
1996.0,7346.0,719.6828738,232390.029256,0.198358811
1996.0,7347.0,719.6828738,190712.049438,0.198358811
1996.0,7348.0,719.6828738,102351.654055,0.198358811
1996.0,7349.0,719.6828738,106331.058352,0.198358811
1996.0,7350.0,719.6828738,159427.3517,0.198358811
1996.0,7351.0,740.6023587000002,465951.359959,0.08851940400000001
1996.0,7352.0,719.6828738,462149.761562,0.08851940400000001
1996.0,7353.0,719.6828738,1232601.39105,0.08851940400000001
1996.0,7354.0,729.5813115,194601.176198,0.08851940400000001
1996.0,7355.0,821.3336687999998,1175835.73918,0.198358811
1996.0,7356.0,725.9617096,529658.780427,0.08851940400000001
1996.0,7357.0,848.0655517999999,357363.945703,0.08851940400000001
1996.0,7358.0,852.1169629000002,431015.769078,0.08851940400000001
1996.0,7359.0,724.665799,1632313.42656,0.198358811
1996.0,7360.0,757.8880038,247447.195137,0.0
1996.0,7361.0,757.8880038,180827.469416,0.0
1996.0,7362.0,749.6162562000002,82452.31344119999,0.0
1996.0,7363.0,753.3656317000001,162005.809953,0.0
1996.0,7364.0,719.6828738,222994.038903,0.198358811
1996.0,7365.0,719.6828738,139804.65545,0.08851940400000001
1996.0,7366.0,719.6828738,199003.875377,0.08851940400000001
1996.0,7367.0,719.6828738,616663.846076,0.08851940400000001
1996.0,7368.0,719.6828738,1125179.8342799998,0.08851940400000001
1996.0,7369.0,719.6828738,354372.253033,0.198358811
1996.0,7370.0,749.6162562000002,96940.2893407,0.0
1996.0,7371.0,749.6162562000002,53536.3026477,0.0
1996.0,7372.0,747.8744492999998,68691.83985090001,0.0
1996.0,7373.0,726.2859725999998,155627.6409,0.0
1996.0,7374.0,749.6162562000002,122267.764985,0.0
1996.0,7375.0,745.0405672999998,129658.71005,0.0
1996.0,7376.0,748.9056872,129842.015617,0.0
1996.0,7377.0,731.9576714,67418.54393130001,0.0
1996.0,7378.0,749.4483155,67663.37102080001,0.0
1996.0,7379.0,719.6828738,165434.297531,0.0
1996.0,7380.0,719.6828738,175296.471612,0.0
1996.0,7381.0,719.6828738,101283.56798,0.198358811
1996.0,7382.0,719.6828738,96063.4569664,0.198358811
1996.0,7383.0,719.6828738,103442.313108,0.08851940400000001
1996.0,7384.0,719.6828738,168909.255675,0.08851940400000001
1996.0,7385.0,749.6162562000002,1899763.78012,0.0
1996.0,7386.0,749.6162562000002,339051.07005,0.0
1996.0,7387.0,719.6828738,65355.4656102,0.0
1996.0,7388.0,719.6828738,169314.625007,0.198358811
1996.0,7389.0,755.2991032000001,236984.815092,0.0
1996.0,7390.0,757.7255200000002,221235.491259,0.0
1996.0,7391.0,760.7962778,106532.15248,0.198358811
1996.0,7392.0,757.8880038,47293.8856383,0.0
1996.0,7393.0,756.3540243,166894.134238,0.0
1996.0,7394.0,719.6828738,105817.865207,0.0
1996.0,7395.0,719.6828738,332629.096333,0.198358811
1996.0,7396.0,719.6828738,167659.361384,0.198358811
1996.0,7397.0,719.6828738,155319.220938,0.198358811
1996.0,7398.0,719.6828738,433894.775728,0.198358811
1996.0,7399.0,719.6828738,122706.469527,0.198358811
1996.0,7400.0,719.6828738,87081.9083265,0.198358811
1996.0,7401.0,719.6828738,142007.179897,0.198358811
1996.0,7402.0,719.6828738,180673.951231,0.198358811
1996.0,7403.0,746.7921187000002,261534.561317,0.198358811
1996.0,7404.0,719.6828738,707808.361592,0.198358811
1996.0,7405.0,719.6828738,569707.211804,0.198358811
1996.0,7406.0,719.6828738,430486.189607,0.198358811
1996.0,7407.0,719.6828738,120492.903002,0.198358811
1996.0,7408.0,719.6828738,103852.315279,0.198358811
1996.0,7409.0,719.6828738,167808.629548,0.0
1996.0,7410.0,722.687589,529481.5158899999,0.0
1996.0,7411.0,725.5249934999998,386363.284906,0.0
1996.0,7412.0,719.6828738,533561.74415,0.0
1996.0,7413.0,719.6828738,81949.2874892,0.198358811
1996.0,7414.0,719.6828738,72803.50412150001,0.198358811
1996.0,7415.0,852.1169629000002,65473.4439025,0.08851940400000001
1996.0,7416.0,858.0554824,309742.016745,0.002497853
1996.0,7417.0,858.0554824,451751.686579,0.002497853
1996.0,7418.0,665.4634413,527668.7888989999,0.002497853
1996.0,7419.0,858.0554824,338945.814737,0.002497853
1996.0,7420.0,858.0554824,191221.086216,0.002497853
1996.0,7421.0,858.0554824,247080.29250300003,0.002497853
1996.0,7422.0,858.0554824,236525.277277,0.002497853
1996.0,7423.0,858.0554824,275074.880318,0.002497853
1996.0,7424.0,520.5036288,265715.951084,0.005647012
1996.0,7425.0,685.1631276,219632.33987,0.005647012
1996.0,7426.0,685.1631276,130051.323574,0.005647012
1996.0,7427.0,685.1631276,153215.88191,0.005647012
1996.0,7428.0,685.1631276,279825.19485900004,0.005647012
1996.0,7429.0,685.1631276,644167.529552,0.017822272
1996.0,7430.0,858.0554824,208608.055671,0.002497853
1996.0,7431.0,858.0554824,280509.827672,0.002497853
1996.0,7432.0,685.1631276,239950.677307,0.005647012
1996.0,7433.0,685.1631276,152668.880434,0.005647012
1996.0,7434.0,685.1631276,178437.628494,0.005647012
1996.0,7435.0,685.1631276,252527.456715,0.005647012
1996.0,7436.0,685.1631276,225001.190145,0.005647012
1996.0,7437.0,858.0554824,102514.214154,0.002497853
1996.0,7438.0,858.0554824,164264.90312899998,0.002497853
1996.0,7439.0,858.0554824,218425.433117,0.002497853
1996.0,7440.0,685.1631276,136031.127158,0.005647012
1996.0,7441.0,685.1631276,140277.672046,0.005647012
1996.0,7442.0,685.1631276,125975.758338,0.005647012
1996.0,7443.0,685.1631276,158507.583573,0.005647012
1996.0,7444.0,685.1631276,142337.04376300002,0.005647012
1996.0,7445.0,685.1631276,101295.736531,0.005647012
1996.0,7446.0,685.1631276,105429.928411,0.005647012
1996.0,7447.0,685.1631276,106419.842447,0.005647012
1996.0,7448.0,685.1631276,193276.922307,0.005647012
1996.0,7449.0,685.1631276,100490.71836,0.005647012
1996.0,7450.0,685.1631276,542327.678373,0.005647012
1996.0,7451.0,685.1631276,345537.393537,0.017822272
1996.0,7452.0,858.0554824,231953.836859,0.002497853
1996.0,7453.0,858.0554824,157573.438368,0.002497853
1996.0,7454.0,858.0554824,197394.32218,0.002497853
1996.0,7455.0,858.0554824,158437.857276,0.002497853
1996.0,7456.0,858.0554824,178076.938113,0.002497853
1996.0,7457.0,858.0554824,230438.572643,0.002497853
1996.0,7458.0,858.0554824,201829.873469,0.002497853
1996.0,7459.0,858.0554824,219933.76325100003,0.002497853
1996.0,7460.0,685.1631276,548634.7131930001,0.005647012
1996.0,7461.0,685.1631276,315771.17817800003,0.005647012
1996.0,7462.0,684.3551454,568382.912875,0.017822272
1996.0,7463.0,685.1631276,13648.3852385,0.017822272
1996.0,7464.0,684.2855926,190064.069814,41.67331929
1996.0,7465.0,685.1631276,28675.7399559,0.005647012
1996.0,7466.0,858.0554824,242174.593294,0.002497853
1996.0,7467.0,858.0554824,302174.197749,0.002497853
1996.0,7468.0,684.8655771000001,203852.794821,0.005647012
1996.0,7469.0,684.3799325,300406.676397,0.005647012
1996.0,7470.0,684.2855926,380836.772359,41.67331929
1996.0,7471.0,684.2855926,135835.437812,0.017822272
1996.0,7472.0,858.0554824,133398.390934,0.002497853
1996.0,7473.0,858.0554824,79456.476673,0.002497853
1996.0,7474.0,858.0554824,137360.13768800002,0.002497853
1996.0,7475.0,858.0554824,385326.292444,0.002497853
1996.0,7476.0,858.0554824,226119.324453,0.002497853
1996.0,7477.0,858.0554824,120768.894553,0.002497853
1996.0,7478.0,858.0554824,77784.3282093,0.002497853
1996.0,7479.0,858.0554824,106415.651098,0.002497853
1996.0,7480.0,858.0554824,322111.038824,0.002497853
1996.0,7481.0,858.0554824,146188.348127,0.002497853
1996.0,7482.0,858.0554824,350522.939995,0.002497853
1996.0,7483.0,858.0554824,83648.67226739999,0.002497853
1996.0,7484.0,858.0554824,55647.24019390001,0.002497853
1996.0,7485.0,858.0554824,149311.99858900002,0.002497853
1996.0,7486.0,858.0554824,110610.612868,0.002497853
1996.0,7487.0,858.0554824,71591.00529510001,0.002497853
1996.0,7488.0,858.0554824,24037.751539400004,0.002497853
1996.0,7489.0,858.0554824,267007.805127,0.002497853
1996.0,7490.0,858.0554824,57535.529362,0.002497853
1996.0,7491.0,858.0554824,378870.130901,0.002497853
1996.0,7492.0,858.0554824,190746.238489,0.002497853
1996.0,7493.0,858.0554824,1295460.59934,0.005647012
1996.0,7494.0,858.0554824,358325.053655,0.005647012
1996.0,7495.0,667.6418227999999,190087.619829,0.005647012
1996.0,7496.0,858.0554824,384885.107789,0.002497853
1996.0,7497.0,684.8004611,481116.775031,0.005647012
1996.0,7498.0,684.7369661,695798.7091140001,0.005647012
1996.0,7499.0,858.0554824,209398.319096,0.002497853
1996.0,7500.0,858.0554824,248083.916035,0.002497853
1996.0,7501.0,858.0554824,114214.073828,0.002497853
1996.0,7502.0,858.0554824,132633.345573,0.002497853
1996.0,7503.0,684.2855926,285104.882857,0.005647012
1996.0,7504.0,684.2855926,462177.028318,41.67331929
1996.0,7505.0,668.6186478,237928.009485,0.005647012
1996.0,7506.0,858.0554824,44883.3108398,0.002497853
1996.0,7507.0,468.8293657,197046.686693,100.222671033
1996.0,7508.0,481.6781411,254958.612149,100.222671033
1996.0,7509.0,502.706537,472142.53687,100.222671033
1996.0,7510.0,684.2855926,160720.922449,41.67331929
1996.0,7511.0,684.2855926,62379.42098709999,0.017822272
1996.0,7512.0,684.2855926,882601.453786,41.67331929
1996.0,7513.0,684.2855926,251654.466677,41.67331929
1996.0,7514.0,684.2855926,362173.729283,41.67331929
1996.0,7515.0,684.2855926,598728.42569,41.67331929
1996.0,7517.0,684.2855926,311205.664945,100.222671033
1996.0,7518.0,684.2855926,43920.54131630001,100.222671033
1996.0,7519.0,684.2855926,130737.166143,100.222671033
1996.0,7520.0,684.2855926,230692.352844,41.67331929
1996.0,7521.0,684.2855926,9834.86749509,41.67331929
1996.0,7522.0,493.78763260000005,363554.727055,0.017822272
1996.0,7523.0,509.7256504,370725.685321,0.017822272
1996.0,7524.0,440.4868307,236760.017314,0.017822272
1996.0,7525.0,685.1142954,21382.6283003,0.017822272
1996.0,7526.0,760.7977951,168866.84339000002,8.300325752000001
1996.0,7527.0,760.7977951,142104.23496099998,13.538611102
1996.0,7528.0,760.7977951,170243.67628800002,8.300325752000001
1996.0,7529.0,755.2026988,397744.504862,0.0
1996.0,7530.0,755.2026988,80334.30464510001,0.0
1996.0,7531.0,755.2026988,123646.93435,0.0
1996.0,7532.0,755.2026988,221327.143285,0.0
1996.0,7533.0,755.2026988,111877.47721,0.0
1996.0,7534.0,755.2026988,108088.151339,0.0
1996.0,7535.0,755.2026988,131332.107246,0.0
1996.0,7536.0,755.2026988,105481.268428,0.0
1996.0,7537.0,755.2026988,129329.711791,0.0
1996.0,7538.0,755.2026988,119714.574042,0.0
1996.0,7539.0,755.2026988,346349.278651,0.0
1996.0,7540.0,855.5891743999998,247751.091443,0.0
1996.0,7541.0,855.5891743999998,168505.883511,0.0
1996.0,7542.0,855.5891743999998,355634.5834800001,0.0
1996.0,7543.0,855.5891743999998,217629.581796,0.0
1996.0,7544.0,855.5891743999998,375275.793185,0.0
1996.0,7545.0,855.5891743999998,65398.140398,0.0
1996.0,7546.0,855.5891743999998,158598.217314,0.0
1996.0,7547.0,760.7977951,231075.242611,8.300325752000001
1996.0,7548.0,760.7977951,202878.714255,13.538611102
1996.0,7549.0,760.7977951,191071.977233,13.538611102
1996.0,7550.0,760.7977951,193722.40345,13.538611102
1996.0,7551.0,760.7977951,288806.621556,13.538611102
1996.0,7552.0,755.2026988,235351.796187,13.538611102
1996.0,7553.0,755.2026988,182587.311218,13.538611102
1996.0,7554.0,755.2026988,363260.490957,13.538611102
1996.0,7555.0,755.2026988,182238.849838,0.0
1996.0,7556.0,755.2026988,171367.957392,0.0
1996.0,7557.0,755.2026988,193079.326271,0.0
1996.0,7558.0,755.2026988,406769.926674,0.0
1996.0,7559.0,755.2026988,299159.263065,0.0
1996.0,7560.0,755.2026988,277345.096641,0.0
1996.0,7561.0,857.6445972000001,322805.95046100003,0.0
1996.0,7562.0,855.5891743999998,158237.095356,0.0
1996.0,7563.0,855.5891743999998,169614.379199,0.0
1996.0,7564.0,855.5891743999998,304388.325222,0.0
1996.0,7565.0,855.5891743999998,277399.258232,0.0
1996.0,7566.0,760.7977951,316017.654268,8.300325752000001
1996.0,7567.0,760.7977951,210504.755889,8.300325752000001
1996.0,7568.0,760.7977951,201260.377797,13.538611102
1996.0,7569.0,856.7597832999999,162755.633398,0.0
1996.0,7570.0,857.5271587000002,304379.11346100003,0.0
1996.0,7571.0,855.5891743999998,276290.150351,0.0
1996.0,7572.0,855.5891743999998,323270.39228200004,0.0
1996.0,7573.0,855.5891743999998,129179.976323,0.0
1996.0,7574.0,855.5891743999998,92483.5654124,0.0
1996.0,7575.0,855.5891743999998,113497.75944,0.0
1996.0,7576.0,760.7977951,215846.882563,8.300325752000001
1996.0,7577.0,760.7977951,193582.430715,13.538611102
1996.0,7578.0,760.7977951,196742.149496,13.538611102
1996.0,7579.0,760.7977951,193887.522236,13.538611102
1996.0,7580.0,760.7977951,188621.073851,13.538611102
1996.0,7581.0,760.7977951,264512.31080100004,13.538611102
1996.0,7582.0,760.7977951,185930.426772,13.538611102
1996.0,7583.0,755.2026988,190477.338799,13.538611102
1996.0,7584.0,755.2026988,127600.332372,13.538611102
1996.0,7585.0,755.2026988,92674.0248386,0.0
1996.0,7586.0,855.5891743999998,261907.176331,0.0
1996.0,7587.0,855.5891743999998,76371.3552425,0.0
1996.0,7588.0,855.5891743999998,70484.0425485,0.0
1996.0,7589.0,855.5891743999998,155004.455337,0.0
1996.0,7590.0,855.5891743999998,101804.294374,0.0
1996.0,7591.0,855.5891743999998,40752.2521054,0.0
1996.0,7592.0,855.5891743999998,89391.49102280002,0.0
1996.0,7593.0,760.7977951,226330.415883,8.300325752000001
1996.0,7594.0,760.7977951,203470.591939,13.538611102
