,year,ageb_id,prec,runoff
12405,1998.0,6224.0,804.425839235,0.1676431659
12406,1998.0,6225.0,804.425839235,0.0
12407,1998.0,6226.0,804.425839235,0.1676431659
12408,1998.0,6227.0,834.200126949,0.0
12409,1998.0,6228.0,873.763904943,0.0
12410,1998.0,6229.0,875.911691106,0.0
12411,1998.0,6230.0,804.425839235,3.3371096684
12412,1998.0,6231.0,804.425839235,0.0
12413,1998.0,6232.0,779.929434053,3.3371096684
12414,1998.0,6233.0,804.425839235,3.3371096684
12415,1998.0,6234.0,807.863714629,0.1676431659
12416,1998.0,6235.0,804.425839235,0.0
12417,1998.0,6236.0,804.425839235,0.0
12418,1998.0,6237.0,804.425839235,0.0
12419,1998.0,6238.0,804.425839235,0.1676431659
12420,1998.0,6239.0,804.425839235,0.0
12421,1998.0,6240.0,804.425839235,0.0
12422,1998.0,6241.0,779.016211468,0.0
12423,1998.0,6242.0,785.949071939,0.1676431659
12424,1998.0,6243.0,804.425839235,3.3371096684
12425,1998.0,6244.0,798.560981681,0.0
12426,1998.0,6245.0,804.425839235,0.0
12427,1998.0,6246.0,797.444802166,3.3371096684
12428,1998.0,6247.0,827.460741801,3.3371096684
12429,1998.0,6248.0,803.019046422,3.3371096684
12430,1998.0,6249.0,786.592828334,2.0032212439
12431,1998.0,6250.0,786.592828334,2.0032212439
12432,1998.0,6251.0,786.592828334,2.0032212439
12433,1998.0,6252.0,734.633874982,2.0032212439
12434,1998.0,6253.0,831.600950931,2.0032212439
12435,1998.0,6254.0,756.248204576,2.0032212439
12436,1998.0,6255.0,831.600950931,2.0032212439
12437,1998.0,6256.0,833.712048397,2.0032212439
12438,1998.0,6257.0,820.741329221,2.0032212439
12439,1998.0,6258.0,860.287531352,2.0032212439
12440,1998.0,6259.0,876.577980784,2.0032212439
12441,1998.0,6260.0,876.577980784,2.0032212439
12442,1998.0,6261.0,785.43860563,2.0032212439
12443,1998.0,6262.0,872.63724927,2.0032212439
12444,1998.0,6263.0,876.577980784,2.0032212439
12445,1998.0,6264.0,872.63724927,2.0032212439
12446,1998.0,6265.0,872.63724927,2.0032212439
12447,1998.0,6266.0,872.63724927,2.0032212439
12448,1998.0,6267.0,876.577980784,2.0032212439
12449,1998.0,6268.0,876.577980784,2.0032212439
12450,1998.0,6269.0,876.577980784,2.0032212439
12451,1998.0,6270.0,845.79409853,2.0032212439
12452,1998.0,6271.0,787.775183337,2.0032212439
12453,1998.0,6272.0,872.63724927,2.0032212439
12454,1998.0,6273.0,872.63724927,2.0032212439
12455,1998.0,6274.0,872.63724927,0.0
12456,1998.0,6275.0,876.577980784,2.0032212439
12457,1998.0,6276.0,876.577980784,2.0032212439
12458,1998.0,6277.0,876.577980784,2.0032212439
12459,1998.0,6278.0,853.969286063,2.0032212439
12460,1998.0,6279.0,876.577980784,2.0032212439
12461,1998.0,6280.0,872.63724927,0.0
12462,1998.0,6281.0,876.577980784,2.0032212439
12463,1998.0,6282.0,876.577980784,2.0032212439
12464,1998.0,6283.0,876.577980784,2.0032212439
12465,1998.0,6284.0,876.577980784,2.0032212439
12466,1998.0,6285.0,876.577980784,2.0032212439
12467,1998.0,6286.0,876.577980784,0.0
12468,1998.0,6287.0,876.577980784,0.0
12469,1998.0,6288.0,876.577980784,0.0
12470,1998.0,6289.0,876.577980784,0.0
12471,1998.0,6290.0,858.890269269,0.0
12472,1998.0,6291.0,872.63724927,0.0
12473,1998.0,6292.0,872.63724927,0.0
12474,1998.0,6293.0,872.63724927,0.0
12475,1998.0,6294.0,872.63724927,0.0
12476,1998.0,6295.0,872.63724927,0.0
12477,1998.0,6296.0,872.63724927,0.0
12478,1998.0,6297.0,872.63724927,0.0
12479,1998.0,6298.0,872.63724927,0.0
12480,1998.0,6299.0,872.63724927,0.0
12481,1998.0,6300.0,872.63724927,0.0
12482,1998.0,6301.0,568.772632424,0.0
12483,1998.0,6302.0,774.205877827,0.0
12484,1998.0,6303.0,872.63724927,0.0
12485,1998.0,6304.0,872.63724927,0.0
12486,1998.0,6305.0,872.63724927,0.0
12487,1998.0,6306.0,872.63724927,0.0
12488,1998.0,6307.0,891.413575462,0.0
12489,1998.0,6308.0,872.63724927,0.0
12490,1998.0,6309.0,872.63724927,0.0
12491,1998.0,6310.0,872.63724927,0.0
12492,1998.0,6311.0,874.731469592,0.0
12493,1998.0,6312.0,872.63724927,0.0
12494,1998.0,6313.0,872.63724927,0.0
12495,1998.0,6314.0,872.63724927,0.0
12496,1998.0,6315.0,622.974057623,0.0
12497,1998.0,6316.0,760.269798575,0.0
12498,1998.0,6317.0,760.269798575,0.0
12499,1998.0,6318.0,876.577980784,0.0
12500,1998.0,6319.0,876.577980784,0.0
12501,1998.0,6320.0,876.577980784,0.0
12502,1998.0,6321.0,876.577980784,0.0
12503,1998.0,6322.0,876.577980784,0.0
12504,1998.0,6323.0,838.040758982,0.0
12505,1998.0,6324.0,872.63724927,0.0
12506,1998.0,6325.0,872.63724927,0.0
12507,1998.0,6326.0,904.575799746,0.0
12508,1998.0,6327.0,912.724531608,0.0
12509,1998.0,6328.0,872.63724927,0.0
12510,1998.0,6329.0,872.63724927,0.0
12511,1998.0,6330.0,872.63724927,0.0
12512,1998.0,6331.0,872.63724927,0.0
12513,1998.0,6332.0,711.132613271,0.0
12514,1998.0,6333.0,760.269798575,0.0
12515,1998.0,6334.0,760.269798575,0.0
12516,1998.0,6335.0,760.269798575,0.0
12517,1998.0,6336.0,876.577980784,0.0
12518,1998.0,6337.0,920.787996371,0.0
12519,1998.0,6338.0,789.433737865,0.0
12520,1998.0,6339.0,914.794447993,0.0
12521,1998.0,6340.0,958.037188092,0.0
12522,1998.0,6341.0,958.037188092,0.0
12523,1998.0,6342.0,947.859474384,0.0
12524,1998.0,6343.0,927.991990226,0.0
12525,1998.0,6344.0,899.80121982,0.0
12526,1998.0,6345.0,881.758567331,0.0
12527,1998.0,6346.0,876.23916194,0.0
12528,1998.0,6347.0,872.809956993,0.0
12529,1998.0,6348.0,872.993967293,0.0
12530,1998.0,6349.0,564.677391702,0.0
12531,1998.0,6350.0,760.290021881,0.0
12532,1998.0,6351.0,761.338399422,0.0
12533,1998.0,6352.0,771.636349039,0.0
12534,1998.0,6353.0,944.174068701,0.0
12535,1998.0,6354.0,906.377085537,0.0
12536,1998.0,6355.0,958.037188092,0.0
12537,1998.0,6356.0,958.037188092,0.0
12538,1998.0,6357.0,958.037188092,0.0
12539,1998.0,6358.0,958.037188092,0.0
12540,1998.0,6359.0,958.037188092,0.0
12541,1998.0,6360.0,921.043124167,0.0
12542,1998.0,6361.0,939.441312861,0.0
12543,1998.0,6362.0,618.283935148,0.0
12544,1998.0,6363.0,802.18297464,0.0
12545,1998.0,6364.0,802.695494861,0.0
12546,1998.0,6365.0,802.695494861,0.0
12547,1998.0,6366.0,802.695494861,0.0
12548,1998.0,6367.0,859.931016604,0.0
12549,1998.0,6368.0,874.303422283,0.0
12550,1998.0,6369.0,958.037188092,0.0
12551,1998.0,6370.0,958.037188092,0.0
12552,1998.0,6371.0,958.037188092,0.0
12553,1998.0,6372.0,958.037188092,0.0
12554,1998.0,6373.0,958.037188092,0.0
12555,1998.0,6374.0,958.037188092,0.0
12556,1998.0,6375.0,958.037188092,0.0
12557,1998.0,6376.0,958.037188092,0.0
12558,1998.0,6377.0,958.037188092,0.0
12559,1998.0,6378.0,958.037188092,0.0
12560,1998.0,6379.0,958.037188092,0.0
12561,1998.0,6380.0,802.695494861,0.0
12562,1998.0,6381.0,802.695494861,0.0
12563,1998.0,6382.0,802.695494861,0.0
12564,1998.0,6383.0,852.451082169,0.0
12565,1998.0,6384.0,958.037188092,0.0
12566,1998.0,6385.0,958.037188092,0.0
12567,1998.0,6386.0,958.037188092,0.0
12568,1998.0,6387.0,958.037188092,0.0
12569,1998.0,6388.0,958.037188092,0.0
12570,1998.0,6389.0,958.037188092,0.0
12571,1998.0,6390.0,958.037188092,0.0
12572,1998.0,6391.0,958.037188092,0.0
12573,1998.0,6392.0,958.037188092,0.0
12574,1998.0,6393.0,958.037188092,0.0
12575,1998.0,6394.0,744.604732688,0.0
12576,1998.0,6395.0,802.695494861,0.0
12577,1998.0,6396.0,802.695494861,0.0
12578,1998.0,6397.0,802.695494861,0.0
12579,1998.0,6398.0,802.695494861,0.0
12580,1998.0,6399.0,802.695494861,0.0
12581,1998.0,6400.0,828.416127641,0.0
12582,1998.0,6401.0,803.278350151,0.0
12583,1998.0,6402.0,958.037188092,0.0
12584,1998.0,6403.0,958.037188092,0.0
12585,1998.0,6404.0,958.037188092,0.0
12586,1998.0,6405.0,958.037188092,0.0
12587,1998.0,6406.0,958.037188092,0.0
12588,1998.0,6407.0,958.037188092,0.0
12589,1998.0,6408.0,958.037188092,0.0
12590,1998.0,6409.0,958.037188092,0.0
12591,1998.0,6410.0,958.037188092,0.0
12592,1998.0,6411.0,958.037188092,0.0
12593,1998.0,6412.0,958.037188092,0.0
12594,1998.0,6413.0,958.037188092,0.0
12595,1998.0,6414.0,958.037188092,0.0
12596,1998.0,6415.0,958.037188092,0.0
12597,1998.0,6416.0,958.037188092,0.0
12598,1998.0,6417.0,958.037188092,0.0
12599,1998.0,6418.0,770.585216479,0.0
12600,1998.0,6419.0,802.695494861,0.0
12601,1998.0,6420.0,802.695494861,0.0
12602,1998.0,6421.0,802.695494861,0.0
12603,1998.0,6422.0,735.589397597,0.0
12604,1998.0,6423.0,802.695494861,0.0
12605,1998.0,6424.0,802.695494861,0.0
12606,1998.0,6425.0,802.695494861,0.0
12607,1998.0,6426.0,802.695494861,0.0
12608,1998.0,6427.0,802.695494861,0.0
12609,1998.0,6428.0,802.695494861,0.0
12610,1998.0,6429.0,802.695494861,0.0
12611,1998.0,6430.0,802.695494861,0.0
12612,1998.0,6431.0,958.037188092,0.0
12613,1998.0,6432.0,958.037188092,0.0
12614,1998.0,6433.0,958.037188092,0.0
12615,1998.0,6434.0,958.037188092,0.0
12616,1998.0,6435.0,958.037188092,0.0
12617,1998.0,6436.0,958.037188092,0.0
12618,1998.0,6437.0,958.037188092,0.0
12619,1998.0,6438.0,958.037188092,0.0
12620,1998.0,6439.0,600.37655297,0.0
12621,1998.0,6440.0,958.037188092,0.0
12622,1998.0,6441.0,958.037188092,0.0
12623,1998.0,6442.0,536.290643883,0.0
12624,1998.0,6443.0,958.037188092,0.0
12625,1998.0,6444.0,958.037188092,0.0
12626,1998.0,6445.0,958.037188092,0.0
12627,1998.0,6446.0,958.037188092,0.0
12628,1998.0,6447.0,958.037188092,0.0
12629,1998.0,6448.0,958.037188092,0.0
12630,1998.0,6449.0,958.037188092,0.0
12631,1998.0,6450.0,958.037188092,0.0
12632,1998.0,6451.0,758.251867556,0.0
12633,1998.0,6452.0,528.212116447,0.0
12634,1998.0,6453.0,958.037188092,0.0
12635,1998.0,6454.0,958.037188092,0.0
12636,1998.0,6455.0,958.037188092,0.0
12637,1998.0,6456.0,958.037188092,0.0
12638,1998.0,6457.0,958.037188092,0.0
12639,1998.0,6458.0,727.506161145,0.0
12640,1998.0,6459.0,530.842823896,0.0
12641,1998.0,6460.0,757.471981333,0.0
12642,1998.0,6461.0,802.695494861,0.0
12643,1998.0,6462.0,802.695494861,0.0
12644,1998.0,6463.0,802.695494861,0.0
12645,1998.0,6464.0,802.695494861,0.0
12646,1998.0,6465.0,802.695494861,0.0
12647,1998.0,6466.0,802.695494861,0.0
12648,1998.0,6467.0,802.695494861,0.0
12649,1998.0,6468.0,802.695494861,0.0
12650,1998.0,6469.0,802.695494861,0.0
12651,1998.0,6470.0,802.695494861,0.0
12652,1998.0,6471.0,802.695494861,0.0
12653,1998.0,6472.0,802.695494861,0.0
12654,1998.0,6473.0,802.695494861,0.0
12655,1998.0,6474.0,786.592828334,2.0032212439
12656,1998.0,6475.0,786.592828334,2.0032212439
12657,1998.0,6476.0,872.63724927,0.0
12658,1998.0,6477.0,731.146999012,2.0032212439
12659,1998.0,6478.0,786.592828334,2.0032212439
12660,1998.0,6479.0,786.592828334,2.0032212439
12661,1998.0,6480.0,786.592828334,2.0032212439
12662,1998.0,6481.0,872.63724927,0.0
12663,1998.0,6482.0,872.63724927,0.0
12664,1998.0,6483.0,872.63724927,0.0
12665,1998.0,6484.0,872.63724927,0.0
12666,1998.0,6485.0,872.63724927,0.0
12667,1998.0,6486.0,872.63724927,0.0
12668,1998.0,6487.0,872.63724927,0.0
12669,1998.0,6488.0,802.695494861,0.0
12670,1998.0,6489.0,802.695494861,0.0
12671,1998.0,6490.0,786.592828334,2.0032212439
12672,1998.0,6491.0,786.592828334,2.0032212439
12673,1998.0,6492.0,786.592828334,2.0032212439
12674,1998.0,6493.0,786.592828334,2.0032212439
12675,1998.0,6494.0,787.551102202,2.0032212439
12676,1998.0,6495.0,860.274797562,2.0032212439
12677,1998.0,6496.0,876.577980784,2.0032212439
12678,1998.0,6497.0,876.577980784,2.0032212439
12679,1998.0,6498.0,876.577980784,2.0032212439
12680,1998.0,6499.0,796.420363231,2.0032212439
12681,1998.0,6500.0,872.63724927,0.0
12682,1998.0,6501.0,872.63724927,0.0
12683,1998.0,6502.0,872.63724927,0.0
12684,1998.0,6503.0,872.63724927,0.0
12685,1998.0,6504.0,872.63724927,0.0
12686,1998.0,6505.0,872.63724927,0.0
12687,1998.0,6506.0,872.63724927,0.0
12688,1998.0,6507.0,958.037188092,0.0
12689,1998.0,6508.0,563.617512656,0.0
12690,1998.0,6509.0,537.526924694,0.0
12691,1998.0,6510.0,802.695494861,0.0
12692,1998.0,6511.0,740.118123147,2.0032212439
12693,1998.0,6512.0,774.057770397,2.0032212439
12694,1998.0,6513.0,831.600950931,2.0032212439
12695,1998.0,6514.0,839.936802285,2.0032212439
12696,1998.0,6515.0,786.592828334,2.0032212439
12697,1998.0,6516.0,958.037188092,0.0
12698,1998.0,6517.0,958.037188092,0.0
12699,1998.0,6518.0,802.074579813,0.0
12700,1998.0,6519.0,786.630497992,2.0032212439
12701,1998.0,6520.0,756.61149266,2.0032212439
12702,1998.0,6521.0,872.63724927,0.0
12703,1998.0,6522.0,872.63724927,0.0
12704,1998.0,6523.0,872.63724927,0.0
12705,1998.0,6524.0,760.269798575,0.0
12706,1998.0,6525.0,760.269798575,0.0
12707,1998.0,6526.0,872.63724927,0.0
12708,1998.0,6527.0,872.63724927,0.0
12709,1998.0,6528.0,803.259184245,2.0032212439
12710,1998.0,6529.0,799.194236462,2.0032212439
12711,1998.0,6530.0,872.580047739,2.0032212439
12712,1998.0,6531.0,786.592828334,2.0032212439
12713,1998.0,6532.0,794.686579434,2.0032212439
12714,1998.0,6533.0,786.592828334,2.0032212439
12715,1998.0,6534.0,786.592828334,2.0032212439
12716,1998.0,6535.0,786.592828334,2.0032212439
12717,1998.0,6536.0,729.072096796,2.0032212439
12718,1998.0,6537.0,831.600950931,2.0032212439
12719,1998.0,6538.0,780.764255572,2.0032212439
12720,1998.0,6539.0,876.577980784,2.0032212439
12721,1998.0,6540.0,851.966544152,0.0
12722,1998.0,6541.0,786.592828334,2.0032212439
12723,1998.0,6542.0,786.592828334,2.0032212439
12724,1998.0,6543.0,958.037188092,0.0
12725,1998.0,6544.0,779.979640797,0.0
12726,1998.0,6545.0,872.63724927,0.0
12727,1998.0,6546.0,872.63724927,0.0
12728,1998.0,6547.0,859.47055672,0.0
12729,1998.0,6548.0,761.354624072,0.0
12730,1998.0,6549.0,958.037188092,0.0
12731,1998.0,6550.0,958.037188092,0.0
12732,1998.0,6551.0,872.63724927,2.0032212439
12733,1998.0,6552.0,872.63724927,2.0032212439
12734,1998.0,6553.0,786.592828334,2.0032212439
12735,1998.0,6554.0,786.592828334,2.0032212439
12736,1998.0,6555.0,884.32682964,0.0
12737,1998.0,6556.0,884.32682964,0.0
12738,1998.0,6557.0,884.32682964,0.0
12739,1998.0,6558.0,884.32682964,0.0
12740,1998.0,6559.0,884.32682964,0.0
12741,1998.0,6560.0,884.32682964,0.0
12742,1998.0,6561.0,884.32682964,0.0
12743,1998.0,6562.0,884.32682964,0.0
12744,1998.0,6563.0,884.32682964,0.0
12745,1998.0,6564.0,884.32682964,0.0
12746,1998.0,6565.0,988.814321488,0.0
12747,1998.0,6566.0,988.814321488,0.0
12748,1998.0,6567.0,828.857903055,0.0
12749,1998.0,6568.0,884.32682964,0.0
12750,1998.0,6569.0,884.32682964,0.0
12751,1998.0,6570.0,884.32682964,0.0
12752,1998.0,6571.0,884.32682964,0.0
12753,1998.0,6572.0,884.32682964,0.0
12754,1998.0,6573.0,884.32682964,0.0
12755,1998.0,6574.0,988.814321488,0.0
12756,1998.0,6575.0,988.814321488,0.0
12757,1998.0,6576.0,988.814321488,0.0
12758,1998.0,6577.0,988.814321488,0.0
12759,1998.0,6578.0,988.814321488,0.0
12760,1998.0,6579.0,988.814321488,0.0
12761,1998.0,6580.0,988.814321488,0.0
12762,1998.0,6581.0,988.814321488,0.0
12763,1998.0,6582.0,884.32682964,0.0
12764,1998.0,6583.0,884.32682964,0.0
12765,1998.0,6584.0,884.32682964,0.0
12766,1998.0,6585.0,884.32682964,0.0
12767,1998.0,6586.0,884.32682964,0.0
12768,1998.0,6587.0,884.32682964,0.0
12769,1998.0,6588.0,988.814321488,0.0
12770,1998.0,6589.0,988.814321488,0.0
12771,1998.0,6590.0,988.814321488,0.0
12772,1998.0,6591.0,988.814321488,0.0
12773,1998.0,6592.0,988.814321488,0.0
12774,1998.0,6593.0,988.814321488,0.0
12775,1998.0,6594.0,988.814321488,0.0
12776,1998.0,6595.0,988.814321488,0.0
12777,1998.0,6596.0,988.814321488,0.0
12778,1998.0,6597.0,988.814321488,0.0
12779,1998.0,6598.0,988.814321488,0.0
12780,1998.0,6599.0,767.761756245,0.0
12781,1998.0,6600.0,652.790964102,0.0
12782,1998.0,6601.0,884.32682964,0.0
12783,1998.0,6602.0,884.32682964,0.0
12784,1998.0,6603.0,884.32682964,0.0
12785,1998.0,6604.0,884.32682964,0.0
12786,1998.0,6605.0,884.32682964,0.0
12787,1998.0,6606.0,988.814321488,0.0
12788,1998.0,6607.0,988.814321488,0.0
12789,1998.0,6608.0,988.814321488,0.0
12790,1998.0,6609.0,988.814321488,0.0
12791,1998.0,6610.0,988.814321488,0.0
12792,1998.0,6611.0,988.814321488,0.0
12793,1998.0,6612.0,988.814321488,0.0
12794,1998.0,6613.0,988.814321488,0.0
12795,1998.0,6614.0,988.814321488,0.0
12796,1998.0,6615.0,988.814321488,0.0
12797,1998.0,6616.0,988.814321488,0.0
12798,1998.0,6617.0,988.814321488,0.0
12799,1998.0,6618.0,988.814321488,0.0
12800,1998.0,6619.0,988.814321488,0.0
12801,1998.0,6620.0,988.814321488,0.0
12802,1998.0,6621.0,988.814321488,0.0
12803,1998.0,6622.0,988.814321488,0.0
12804,1998.0,6623.0,988.814321488,0.0
12805,1998.0,6624.0,988.814321488,0.0
12806,1998.0,6625.0,988.814321488,0.0
12807,1998.0,6626.0,988.814321488,0.0
12808,1998.0,6627.0,988.814321488,0.0
12809,1998.0,6628.0,988.814321488,0.0
12810,1998.0,6629.0,988.814321488,0.0
12811,1998.0,6630.0,988.814321488,0.0
12812,1998.0,6631.0,988.814321488,0.0
12813,1998.0,6632.0,988.814321488,0.0
12814,1998.0,6633.0,988.814321488,0.0
12815,1998.0,6634.0,988.814321488,0.0
12816,1998.0,6635.0,988.814321488,0.0
12817,1998.0,6636.0,988.814321488,0.0
12818,1998.0,6637.0,988.814321488,0.0
12819,1998.0,6638.0,988.814321488,0.0
12820,1998.0,6639.0,988.814321488,0.0
12821,1998.0,6640.0,988.814321488,0.0
12822,1998.0,6641.0,988.316750137,0.0
12823,1998.0,6642.0,986.559434998,0.0
12824,1998.0,6643.0,982.592829136,0.0
12825,1998.0,6644.0,884.32682964,0.0
12826,1998.0,6645.0,884.32682964,0.0
12827,1998.0,6646.0,988.814321488,0.0
12828,1998.0,6647.0,884.32682964,0.0
12829,1998.0,6648.0,988.814321488,0.0
12830,1998.0,6649.0,988.814321488,0.0
12831,1998.0,6650.0,988.814321488,0.0
12832,1998.0,6651.0,988.814321488,0.0
12833,1998.0,6652.0,988.814321488,0.0
12834,1998.0,6653.0,988.814321488,0.0
12835,1998.0,6654.0,988.814321488,0.0
12836,1998.0,6655.0,988.814321488,0.0
12837,1998.0,6656.0,988.814321488,0.0
12838,1998.0,6657.0,988.814321488,0.0
12839,1998.0,6658.0,988.814321488,0.0
12840,1998.0,6659.0,988.814321488,0.0
12841,1998.0,6660.0,988.814321488,0.0
12842,1998.0,6661.0,884.32682964,0.0
12843,1998.0,6662.0,884.32682964,0.0
12844,1998.0,6663.0,884.32682964,0.0
12845,1998.0,6664.0,884.32682964,0.0
12846,1998.0,6665.0,884.32682964,0.0
12847,1998.0,6666.0,884.32682964,0.0
12848,1998.0,6667.0,884.32682964,0.0
12849,1998.0,6668.0,884.32682964,0.0
12850,1998.0,6669.0,884.32682964,0.0
12851,1998.0,6670.0,884.32682964,0.0
12852,1998.0,6671.0,884.32682964,0.0
12853,1998.0,6672.0,884.32682964,0.0
12854,1998.0,6673.0,988.814321488,0.0
12855,1998.0,6674.0,780.179471797,0.0
12856,1998.0,6675.0,884.32682964,0.0
12857,1998.0,6676.0,884.32682964,0.0
12858,1998.0,6677.0,884.32682964,0.0
12859,1998.0,6678.0,884.32682964,0.0
12860,1998.0,6679.0,988.814321488,0.0
12861,1998.0,6680.0,768.547443963,0.0
12862,1998.0,6681.0,901.180701343,0.0
12863,1998.0,6682.0,884.32682964,0.0
12864,1998.0,6683.0,884.32682964,0.0
12865,1998.0,6684.0,884.32682964,0.0
12866,1998.0,6685.0,884.32682964,0.0
12867,1998.0,6686.0,611.80721944,0.0
12868,1998.0,6687.0,884.32682964,0.0
12869,1998.0,6688.0,884.32682964,0.0
12870,1998.0,6689.0,884.32682964,0.0
12871,1998.0,6690.0,532.762085684,0.0
12872,1998.0,6691.0,984.384647083,0.0
12873,1998.0,6692.0,982.957961795,0.0
12874,1998.0,6693.0,987.729774963,0.0
12875,1998.0,6694.0,969.052858532,0.0
12876,1998.0,6695.0,988.252322001,0.0
12877,1998.0,6696.0,968.653931815,0.0
12878,1998.0,6697.0,913.95853756,0.0
12879,1998.0,6698.0,900.606950706,0.0
12880,1998.0,6699.0,946.861442352,0.0
12881,1998.0,6700.0,895.7690845,0.0
12882,1998.0,6701.0,551.076499492,0.0
12883,1998.0,6702.0,621.687884963,0.0
12884,1998.0,6703.0,969.172586893,0.0
12885,1998.0,6704.0,968.488254992,0.0
12886,1998.0,6705.0,968.488254992,0.0
12887,1998.0,6706.0,968.488254992,0.0
12888,1998.0,6707.0,968.488254992,0.0
12889,1998.0,6708.0,946.861442352,0.0
12890,1998.0,6709.0,946.861442352,0.0
12891,1998.0,6710.0,946.861442352,0.0
12892,1998.0,6711.0,946.861442352,0.0
12893,1998.0,6712.0,946.861442352,0.0
12894,1998.0,6713.0,702.571736867,0.0
12895,1998.0,6714.0,705.534362814,0.0
12896,1998.0,6715.0,660.304282063,0.0
12897,1998.0,6716.0,693.681069853,0.0
12898,1998.0,6717.0,968.488254992,0.0
12899,1998.0,6718.0,968.488254992,0.0
12900,1998.0,6719.0,968.488254992,0.0
12901,1998.0,6720.0,968.488254992,0.0
12902,1998.0,6721.0,968.488254992,0.0
12903,1998.0,6722.0,968.488254992,0.0
12904,1998.0,6723.0,968.488254992,0.0
12905,1998.0,6724.0,968.488254992,0.0
12906,1998.0,6725.0,968.488254992,0.0
12907,1998.0,6726.0,836.590014226,0.0
12908,1998.0,6727.0,634.642948165,0.0
12909,1998.0,6728.0,531.823083059,0.0
12910,1998.0,6729.0,705.695519536,0.0
12911,1998.0,6730.0,968.488254992,0.0
12912,1998.0,6731.0,968.488254992,0.0
12913,1998.0,6732.0,968.488254992,0.0
12914,1998.0,6733.0,501.759884204,0.0
12915,1998.0,6734.0,705.695519536,0.0
12916,1998.0,6735.0,705.695519536,0.0
12917,1998.0,6736.0,705.695519536,0.0
12918,1998.0,6737.0,705.695519536,0.0
12919,1998.0,6738.0,968.488254992,0.0
12920,1998.0,6739.0,968.488254992,0.0
12921,1998.0,6740.0,968.488254992,0.0
12922,1998.0,6741.0,968.488254992,0.0
12923,1998.0,6742.0,968.488254992,0.0
12924,1998.0,6743.0,968.488254992,0.0
12925,1998.0,6744.0,968.488254992,0.0
12926,1998.0,6745.0,968.488254992,0.0
12927,1998.0,6746.0,943.404709897,0.0
12928,1998.0,6747.0,946.861442352,0.0
12929,1998.0,6748.0,946.861442352,0.0
12930,1998.0,6749.0,946.861442352,0.0
12931,1998.0,6750.0,946.861442352,0.0
12932,1998.0,6751.0,946.861442352,0.0
12933,1998.0,6752.0,946.861442352,0.0144330649
12934,1998.0,6753.0,946.861442352,0.0144330649
12935,1998.0,6754.0,600.513730482,0.0144330649
12936,1998.0,6755.0,705.695519536,0.0
12937,1998.0,6756.0,705.695519536,0.0
12938,1998.0,6757.0,705.695519536,0.0
12939,1998.0,6758.0,705.695519536,0.0
12940,1998.0,6759.0,968.488254992,0.0
12941,1998.0,6760.0,968.488254992,0.0
12942,1998.0,6761.0,968.488254992,0.0
12943,1998.0,6762.0,968.488254992,0.0
12944,1998.0,6763.0,968.488254992,0.0
12945,1998.0,6764.0,946.861442352,0.0
12946,1998.0,6765.0,946.861442352,0.0
12947,1998.0,6766.0,946.861442352,0.0
12948,1998.0,6767.0,946.861442352,0.0
12949,1998.0,6768.0,946.861442352,0.0
12950,1998.0,6769.0,946.861442352,0.0
12951,1998.0,6770.0,946.861442352,0.0
12952,1998.0,6771.0,946.861442352,0.0144330649
12953,1998.0,6772.0,705.695519536,0.0
12954,1998.0,6773.0,705.695519536,0.0
12955,1998.0,6774.0,968.488254992,0.0
12956,1998.0,6775.0,968.488254992,0.0
12957,1998.0,6776.0,968.488254992,0.0
12958,1998.0,6777.0,946.861442352,0.0
12959,1998.0,6778.0,946.861442352,0.0
12960,1998.0,6779.0,946.861442352,0.0
12961,1998.0,6780.0,946.861442352,0.0
12962,1998.0,6781.0,946.861442352,0.0
12963,1998.0,6782.0,946.861442352,0.0
12964,1998.0,6783.0,946.861442352,0.0
12965,1998.0,6784.0,946.861442352,0.0
12966,1998.0,6785.0,946.861442352,0.0144330649
12967,1998.0,6786.0,946.861442352,0.0144330649
12968,1998.0,6787.0,946.861442352,0.0144330649
12969,1998.0,6788.0,968.488254992,0.0
12970,1998.0,6789.0,838.486636256,0.0
12971,1998.0,6790.0,946.861442352,0.0
12972,1998.0,6791.0,946.861442352,0.0
12973,1998.0,6792.0,946.861442352,0.0
12974,1998.0,6793.0,946.861442352,0.0
12975,1998.0,6794.0,946.861442352,0.0
12976,1998.0,6795.0,946.861442352,0.0144330649
12977,1998.0,6796.0,946.861442352,0.0144330649
12978,1998.0,6797.0,946.861442352,0.0144330649
12979,1998.0,6798.0,946.861442352,0.0144330649
12980,1998.0,6799.0,703.580390922,0.0144330649
12981,1998.0,6800.0,548.739339993,0.0144330649
12982,1998.0,6801.0,946.861442352,0.0144330649
12983,1998.0,6802.0,946.861442352,0.0144330649
12984,1998.0,6803.0,968.488254992,0.0
12985,1998.0,6804.0,946.861442352,0.0
12986,1998.0,6805.0,968.488254992,0.0
12987,1998.0,6806.0,968.488254992,0.0
12988,1998.0,6807.0,968.488254992,0.0
12989,1998.0,6808.0,968.457735625,0.0336957779
12990,1998.0,6809.0,946.861442352,0.0
12991,1998.0,6810.0,946.861442352,0.0
12992,1998.0,6811.0,944.671230876,0.0336957779
12993,1998.0,6812.0,927.445215966,0.0
12994,1998.0,6813.0,943.649848287,0.0
12995,1998.0,6814.0,923.414398104,0.0
12996,1998.0,6815.0,938.891728658,0.0
12997,1998.0,6816.0,919.699199023,0.0
12998,1998.0,6817.0,919.7652291,0.0
