"censusblock_id","tr10","tr50","tr500","tr100","tr25","tr2","tr5"
5983,0.8563232573,0.7785713422,0.6715431564,0.7463515347,0.8114439834,0.9254586157,0.8893207534
5984,0.8196086176,0.726284179,0.5937473053,0.6870933344,0.7662811701,0.9030131937,0.8589948776
5985,0.845819673,0.7689959671,0.6636927803,0.7331792358,0.8019840852,0.9189003405,0.8797129651
5986,0.7305944243,0.6059432809,0.4303904885,0.5516518235,0.6600912831,0.8436755248,0.7801415344
5987,0.8803905445,0.8209942583,0.735423605,0.7947982158,0.8472645563,0.9343765518,0.9046274364
5988,0.9144487545,0.8777550405,0.8209247926,0.859624236,0.8942612856,0.9525994796,0.9318642848
5989,0.9193860837,0.8799212941,0.8174193341,0.8599683957,0.8970831523,0.9523637141,0.9340527183
5990,0.9261766331,0.8881318369,0.8300706899,0.8701598242,0.9047627675,0.9569099458,0.9407397024
5991,0.8854703423,0.8333168354,0.7543918289,0.8101062834,0.8574873166,0.9309174511,0.9044807935
5992,0.9400478087,0.9095591069,0.8578046795,0.889937862,0.924979736,0.9676,0.9538859589
5993,0.899658613,0.8543602054,0.7920346756,0.8363604863,0.8727749427,0.9458278574,0.9212806243
5994,0.9089820126,0.8587766708,0.7971880654,0.8395872134,0.8807304496,0.9515215726,0.9290120394
5995,0.9084228237,0.8630081405,0.7918556551,0.8371299211,0.8807157661,0.9514065196,0.9275583319
5996,0.8910497256,0.83454178,0.750877216,0.8109679012,0.8605533703,0.9441415322,0.9148480455
5997,0.8632764047,0.7974086677,0.7006287765,0.7683381138,0.8251003532,0.9239064024,0.8927448045
5998,0.8820679538,0.8171027644,0.7356024947,0.7918710307,0.8460932605,0.937710822,0.9039441424
5999,0.8526267955,0.7815155256,0.6803773613,0.7488527863,0.8142608368,0.9173748203,0.8814684364
6000,0.9093864466,0.862636367,0.7976551827,0.8421653903,0.8806129562,0.9538203498,0.9301182502
6001,0.8410294937,0.7752552811,0.6775419687,0.7460511891,0.8037847008,0.9065926765,0.870435135
6002,0.891848781,0.8436110878,0.7788712179,0.8233077139,0.8641268749,0.9369245953,0.9123484173
6003,0.9354185722,0.8996361863,0.8477350017,0.8828912431,0.9128851152,0.9664,0.9523477026
6004,0.9306951391,0.8961094,0.8410626869,0.8799108761,0.9102479533,0.963195715,0.9443528286
6005,0.9137764555,0.8678199455,0.8049874437,0.8482666809,0.8890449951,0.9541339831,0.9307926425
6006,0.9190170423,0.871488627,0.811785744,0.8527017216,0.8926973143,0.9552665637,0.9355733619
6007,0.8482332198,0.7817875273,0.6970084185,0.7537977219,0.8110290279,0.913648684,0.8754626805
6008,0.8702280827,0.8146433892,0.7333991998,0.7900109757,0.8399617343,0.9276535299,0.8963336071
6009,0.8582613078,0.7952632177,0.711984325,0.7692156349,0.8249425597,0.9227478266,0.881241012
6010,0.8539373581,0.794132757,0.7136998601,0.769118679,0.820706218,0.9149945802,0.8800221514
6011,0.869499515,0.8082257968,0.7242368925,0.7820747308,0.8353349108,0.9251379426,0.8940943162
6012,0.8899269527,0.8366199134,0.7605540702,0.81462961,0.8602650096,0.9383448516,0.9101544035
6013,0.8820994771,0.820059455,0.7424914684,0.7971330957,0.8468498125,0.9331820232,0.9041932289
6014,0.8617891561,0.7938334968,0.6931006569,0.7628767162,0.822880571,0.925189219,0.8909663721
6015,0.8580806696,0.7920375748,0.6975401369,0.7612210703,0.8213798886,0.9221879655,0.885506616
6016,0.8803981284,0.8209073018,0.7277667742,0.7925859966,0.8485175477,0.9350603355,0.9054840774
6017,0.9325869504,0.8918610409,0.82984632,0.871274442,0.911313192,0.9644508186,0.946267581
6018,0.8689637559,0.8097286267,0.7202793185,0.7803366958,0.8369054071,0.923336152,0.8924920779
6019,0.8847965957,0.8328642986,0.7523375061,0.8074041889,0.8538489706,0.9366850557,0.9064839746
6020,0.8914499904,0.8421774218,0.7752890318,0.8215330519,0.8641851248,0.9371017257,0.9110831354
6021,0.938873508,0.9023140065,0.8543600047,0.8860067735,0.9218255947,0.9662,0.9522830143
6022,0.849665738,0.7822983865,0.6836624385,0.7529678085,0.8123625258,0.9118316529,0.876236093
6023,0.9203777238,0.8766406913,0.8187223399,0.8597084605,0.8972656665,0.9537564541,0.9340768847
6024,0.8889288961,0.8411884033,0.7636552357,0.8155576819,0.8631375126,0.9369510992,0.9099240174
6025,0.8841605851,0.8253312291,0.7405772015,0.7987215808,0.8526669055,0.9336201601,0.9052478868
6026,0.8742787523,0.8117881566,0.7210376822,0.7840369498,0.8388168386,0.9299269616,0.8973343382
6027,0.8969771395,0.8426723315,0.7750064266,0.8205921774,0.8684798673,0.9428244811,0.9201292163
6028,0.87048825,0.8121319683,0.7272521387,0.7867579298,0.8401159486,0.9252313619,0.8955501672
6029,0.9319872178,0.8962741349,0.8370988483,0.877117144,0.9106909514,0.9631223633,0.9470208255
6030,0.9045514287,0.8627280645,0.7910954006,0.8440106431,0.8824356525,0.9453010059,0.9232143898
6031,0.9320400542,0.8963687394,0.8435717475,0.8798135617,0.9132478645,0.9599070661,0.9445766854
6032,0.6810962516,0.5463305166,0.4419390593,0.4866935442,0.6047893824,0.8086394584,0.7368073383
6033,0.8202658218,0.7424561102,0.6306719055,0.7077099212,0.776681073,0.8934448138,0.8524302448
6034,0.920419798,0.8812000396,0.8179772146,0.8601003132,0.8972808818,0.961747364,0.9386138059
6035,0.9072822059,0.8711169869,0.8078863421,0.8507552357,0.8874782907,0.9479521678,0.9220337104
6036,0.8849960263,0.843280965,0.7784663947,0.8281630892,0.861850017,0.9298998853,0.903911625
6037,0.7848730907,0.6996747758,0.5813481108,0.6629482336,0.7375039692,0.8678536342,0.8209683467
6038,0.8664177864,0.8123758117,0.7364921998,0.7900988715,0.8374923089,0.9173820138,0.8880772536
6039,0.9243804685,0.8884383483,0.837019364,0.8718119162,0.906500697,0.9562286053,0.9406364686
6040,0.843697281,0.7766608478,0.6817882227,0.7479737679,0.8074554007,0.9085593524,0.8724063455
6041,0.9009188356,0.854299103,0.7949965769,0.8365088835,0.8762967751,0.9430136774,0.9210151834
6042,0.8861339082,0.8341275058,0.7527019834,0.8079193113,0.855009203,0.9367502151,0.9077413761
6043,0.9286303298,0.8704994793,0.8210517282,0.8552741826,0.8985426232,0.967,0.9412761799
6044,0.9083577196,0.8627162178,0.7965382009,0.8417878076,0.8817766601,0.9471994633,0.9274581046
6045,0.9291885027,0.8902143073,0.8314594225,0.8744333772,0.9110440908,0.9636464343,0.9435542023
6046,0.7953446876,0.710008936,0.5802510159,0.6690317835,0.7457057567,0.881196136,0.8327198277
6047,0.8764514396,0.8211626425,0.7426667764,0.7955142187,0.846031087,0.929521192,0.899742423
6048,0.7838441089,0.697731143,0.5792367514,0.6606594798,0.7363145835,0.8680710619,0.8180503964
6049,0.9455992076,0.9138253879,0.8620681652,0.89819132,0.9274557944,0.9692,0.9560961201
6050,0.9554913451,0.9271856197,0.8760067775,0.9099675215,0.9377078851,0.9744,0.9636675512
6051,0.9105408782,0.8650147778,0.800131884,0.8467421633,0.8869892557,0.9498566417,0.9291272069
6052,0.9114246031,0.8648608317,0.8001878607,0.8461016598,0.8863795627,0.9491521472,0.9275611734
6053,0.8791961303,0.8214136547,0.7428573454,0.796387117,0.846593158,0.9292871264,0.9002840917
6054,0.909024262,0.8671078728,0.8061750931,0.8471007938,0.8849851879,0.9434287693,0.9221616102
6055,0.9405236489,0.9151988329,0.8690853702,0.8998057409,0.9269745011,0.9666,0.9497733397
6056,0.9211472578,0.8797303336,0.8306852588,0.8655642026,0.8994562955,0.9589219112,0.9390228241
6057,0.9287360467,0.8956388207,0.8398398163,0.877876361,0.9119034135,0.9597340376,0.9472547685
6058,0.8515816644,0.7893100377,0.7041019043,0.7628704879,0.8154489382,0.9142505913,0.8798838623
6059,0.8031741988,0.7150378631,0.5951524838,0.6791196054,0.7531474134,0.8847839086,0.8395922009
6060,0.9259835685,0.8852655045,0.8236926741,0.8636633412,0.9047447427,0.9571611778,0.9346853485
6061,0.9374588112,0.9000499643,0.8446381643,0.8786759456,0.9118239721,0.9662,0.9488296741
6062,0.8651628528,0.8005632368,0.7109110247,0.7721237979,0.8292491458,0.922719868,0.8897748934
6063,0.9173370756,0.8721936438,0.8085310184,0.850691055,0.891946136,0.9598138408,0.9389837689
6064,0.8784239831,0.8209150447,0.7387351798,0.7936327997,0.8442765217,0.9318868861,0.9030116699
6065,0.8682520107,0.8050640518,0.7155796084,0.7763964672,0.8335999868,0.9253926064,0.892140692
6066,0.8647008092,0.8022158755,0.7106720128,0.7734787882,0.8308001735,0.9211608095,0.890043436
6067,0.8781730977,0.8253682861,0.7488538918,0.8017651146,0.8481668044,0.9308879879,0.9008451431
6068,0.9006502457,0.8562945538,0.7932432583,0.8357117594,0.8753752115,0.9410994269,0.9178105396
6069,0.8675549946,0.80908525,0.7305715793,0.7854553488,0.8347173472,0.9206281588,0.8931782867
6070,0.8688327533,0.8164860977,0.7403637115,0.7929766518,0.8376769793,0.9248292192,0.8923903197
6071,0.8729950553,0.8148112446,0.7405687769,0.7892039846,0.8397012477,0.9256429786,0.8958349222
6072,0.8419527478,0.7727922307,0.6765151269,0.7442963877,0.8044206499,0.9119558533,0.8724100496
6073,0.8873723852,0.830922581,0.7560118499,0.8074389448,0.8555167072,0.9351887136,0.9086423335
6074,0.8624445358,0.8015022821,0.7096842281,0.7738494824,0.8282634029,0.9210503601,0.889037135
6075,0.8835373989,0.8339567693,0.755402916,0.8094107698,0.8549456557,0.9340884967,0.9052985755
6076,0.8996285446,0.8542768441,0.7863524463,0.8341743897,0.873773146,0.9433664319,0.9179458272
6077,0.898576385,0.8533823898,0.7827043696,0.8312014522,0.8740347442,0.9405405094,0.9166935878
6078,0.9136988793,0.8758678546,0.8198208725,0.8605647789,0.8933554,0.9493671151,0.9296773644
6079,0.8726657691,0.8157867728,0.7384219849,0.7906813048,0.8423857173,0.9255612623,0.8970995392
6080,0.8386577564,0.7666532272,0.6720207332,0.7339709034,0.7996190174,0.9011618911,0.8645679604
6081,0.8587367427,0.8066370836,0.7273902913,0.7817752762,0.8280941631,0.9178666073,0.8849720887
6082,0.8681776524,0.8146567697,0.7394746757,0.7902897833,0.8394403378,0.9216331837,0.89184064
6083,0.8821117364,0.8323425137,0.763858429,0.8102087113,0.85373414,0.9309134367,0.902386132
6084,0.8284910735,0.757734114,0.6559975004,0.7246865057,0.7885734346,0.8981709436,0.8612485536
6085,0.7943497681,0.7105223741,0.5916920066,0.673642153,0.7461833995,0.8811424059,0.8330160589
6086,0.8414819876,0.7709909129,0.6685372321,0.7409793472,0.801783525,0.9043171861,0.868218254
6087,0.7278208551,0.6163135894,0.4590416835,0.5680032584,0.6660862444,0.8381224233,0.7750976261
6088,0.8313316947,0.7586163169,0.653700818,0.7261633858,0.7893544067,0.9006520437,0.8612654441
6089,0.9488919291,0.9244380177,0.8846830972,0.9127148827,0.9348082846,0.9692,0.957894856
6090,0.9531217074,0.9300105294,0.8896246387,0.9182291483,0.9403417203,0.9728,0.9614206663
6091,0.9237230502,0.887483831,0.8345801406,0.8717314938,0.9020775536,0.955692855,0.9386352075
6092,0.9230156992,0.8873220021,0.831755227,0.8720458317,0.9027839817,0.9560514081,0.9371073093
6093,0.8873324776,0.8407308465,0.7727653188,0.8190668115,0.8614817162,0.9339104849,0.9066873871
6094,0.9161455401,0.877366931,0.8228389336,0.8593590886,0.8937254396,0.9521807363,0.9325657068
6095,0.8239117904,0.7288861091,0.6347734784,0.6998873823,0.7680075914,0.8994950129,0.8572412552
6096,0.857619387,0.7602994859,0.6509401639,0.7116992902,0.8001283155,0.9247934922,0.8900447711
6097,0.8628294906,0.7968578612,0.7072154317,0.7704049315,0.8260916931,0.9290928508,0.8926637435
6098,0.88436433,0.8089232761,0.745286871,0.7925433104,0.8466899329,0.946355165,0.9084831154
6099,0.8170008749,0.7319598735,0.6229376801,0.6956521899,0.7686504405,0.8989871057,0.8547392526
6100,0.8595512518,0.7976707954,0.7103232757,0.7740015562,0.8243014905,0.9203448425,0.8884675766
6101,0.8191219196,0.7431100618,0.6320754774,0.7106939985,0.773026271,0.8964289973,0.8540801927
6102,0.9020984562,0.8614684223,0.7964834099,0.8423411882,0.8793364949,0.945261292,0.9214568808
6103,0.8841683833,0.8331973338,0.7617811233,0.8107470892,0.855712324,0.9366997472,0.9091293713
6104,0.9178426716,0.8790973648,0.8243340213,0.8613925972,0.8958586259,0.9521965225,0.9338729338
6105,0.9501557345,0.927142074,0.8857902233,0.9149548213,0.9384025093,0.9716,0.9606083686
6106,0.9292121457,0.8915466688,0.837678231,0.8749388297,0.9070660413,0.9593153278,0.9432208657
6107,0.9147270583,0.8696272981,0.8146583915,0.8518180207,0.8873738162,0.9500335958,0.9303856882
6108,0.9071465428,0.8650473643,0.8078931512,0.8472123623,0.8844554315,0.9455330677,0.9230859031
6109,0.8859105709,0.8360574664,0.7707814696,0.8152190945,0.8562190407,0.9307872301,0.9055857222
6110,0.9192989283,0.8846098667,0.8324566166,0.867078355,0.899788761,0.9533923351,0.9346057561
6111,0.9142692453,0.8754172364,0.8215531295,0.8586240593,0.8918030013,0.9503091071,0.928601072
6112,0.842296328,0.7760338978,0.6806435257,0.7455873512,0.8032516763,0.9110013319,0.8704678657
6113,0.8482535006,0.7831016653,0.6919237693,0.7545399704,0.8118716419,0.9087950416,0.8727297707
6114,0.802650013,0.718238949,0.6056697925,0.6848720813,0.7554990176,0.8834009668,0.8373092967
6115,0.9057905874,0.8620272981,0.8026359403,0.8443577813,0.8824035773,0.9422351709,0.9222737618
6116,1,1,1,1,1,1,1
6117,0.8946366426,0.8487202572,0.7818267418,0.8267916014,0.868550776,0.9417897602,0.9150632982
6118,0.8803226824,0.8274023941,0.7552716193,0.8070583354,0.8494971721,0.9298900898,0.9014181091
6119,0.8940633743,0.8454596615,0.7769815724,0.8254652082,0.8664323666,0.9390227426,0.9124585205
6120,0.8608385375,0.8017587682,0.7216825108,0.7768854621,0.8276242006,0.9174976224,0.8869251383
6121,0.8727778817,0.8163241895,0.7373315568,0.7928867321,0.8427437252,0.9249363738,0.8941448045
6122,0.8914182617,0.8436250776,0.7766352728,0.8226582835,0.8651262542,0.9362263443,0.9103662272
6123,0.8934676135,0.8427175384,0.7729127264,0.8228755705,0.865310612,0.9390144712,0.9128277198
6124,0.9253358873,0.8869934024,0.830117298,0.869194497,0.904076374,0.95626014,0.9388347402
6125,0.9182641205,0.8765828264,0.8153887176,0.8574788392,0.8948370223,0.9526248087,0.9342032923
6126,0.918926136,0.8832574457,0.8210654102,0.8642822972,0.8976536636,0.9537256853,0.9345531879
6127,0.915954046,0.8750536373,0.8190558529,0.857327852,0.891719796,0.9522352433,0.9332530989
6128,0.9064880925,0.8635731258,0.8001178917,0.8438184306,0.8820038506,0.9468456784,0.9247611621
6129,1,1,1,1,1,1,1
6130,0.8849107868,0.8363972978,0.7619037486,0.8139815947,0.8590285744,0.9334977135,0.9061476473
6131,0.8889324129,0.8418590332,0.7768545947,0.8232353074,0.8639320365,0.9346261229,0.9099313981
6132,0.8828344132,0.8297134942,0.7576926548,0.8075228809,0.8526843162,0.9303356666,0.9029384687
6133,0.8888884452,0.8398603732,0.7703190244,0.8172996517,0.8625808539,0.9344881539,0.9084503174
6134,0.8897116148,0.8465916615,0.78389592,0.828206991,0.8661169824,0.9362427494,0.9108068705
6135,0.78793233,0.7050683307,0.5796979167,0.6674604974,0.7406462899,0.8686345865,0.8218088396
6136,0.8855011871,0.8364476096,0.7645375261,0.8128775689,0.8577677353,0.9340605249,0.9067055609
6137,0.930719715,0.8981258999,0.8467499619,0.882264856,0.9120126187,0.959170452,0.9444188478
6138,0.8817385241,0.8310003034,0.7565731408,0.8087891766,0.8523274395,0.9306662816,0.9034560101
6139,0.9518789525,0.9258886158,0.8860895444,0.9130854943,0.9377023393,0.971,0.9607767807
6140,0.9175095104,0.8794104228,0.8238179654,0.8612823055,0.8963709089,0.9499119397,0.931836943
6141,0.9069575073,0.8652146349,0.8048219705,0.8471936154,0.8841410102,0.9454351139,0.9242807591
6142,0.903930886,0.8627948954,0.8041409887,0.843265262,0.8836274306,0.942704634,0.9202963722
6143,1,1,1,1,1,1,1
6144,0.8533026521,0.7958653826,0.7140602899,0.7713655307,0.820675288,0.9120255039,0.8780741862
6145,0.8894945748,0.8446191684,0.7770770941,0.8228413367,0.8639173397,0.9332588796,0.9078347761
6146,0.8529796758,0.7974581696,0.7123303855,0.772039753,0.8219102448,0.9112692721,0.8781949761
6147,0.8789803945,0.8302042164,0.763144607,0.8087232189,0.8527141451,0.9301576806,0.9010251277
6148,0.9140497462,0.8746196849,0.824287886,0.8578383812,0.8921855183,0.9499296035,0.9307654593
6149,0.9028229997,0.8613156608,0.8050414529,0.8454964668,0.8792271008,0.9430946124,0.9205818928
6150,0.9269605292,0.8982848551,0.8479652523,0.8832542624,0.9108719161,0.9549778633,0.9392767282
6151,0.9370916271,0.905233406,0.8638784919,0.8925210551,0.921285652,0.967,0.9519173179
6152,0.9490168087,0.9255279994,0.8830305316,0.9121946582,0.9355735063,0.9696,0.9583577682
6153,0.9441717499,0.9210239351,0.8861655913,0.9113982491,0.9313966654,0.9658,0.9538246066
6154,1,1,1,1,1,1,1
6155,0.8808741498,0.8327004718,0.7644963267,0.8120558341,0.8538863289,0.9283831364,0.9017362987
6156,0.9514575708,0.9216149075,0.8877767944,0.9123518041,0.9330163438,0.9752,0.9646152948
6157,0.9744,0.9565225481,0.9298306593,0.9494848794,0.9653026888,0.9846,0.9788
6158,0.8711932437,0.8179952489,0.7371660891,0.793634947,0.8408215073,0.9282903032,0.8976044357
6159,0.83386235,0.7664090125,0.6674934934,0.7345422612,0.7945902508,0.9026411669,0.8637286797
6160,0.9344822698,0.904670911,0.8612377761,0.8908255366,0.9183062761,0.9601480177,0.9454897332
6161,0.9276691818,0.8982638911,0.848718964,0.8830953949,0.9114078332,0.9565038513,0.9410239441
6162,0.9236091386,0.8879485058,0.8409621242,0.8757669633,0.905345865,0.9567919947,0.9395890433
6163,0.8949643396,0.8480089803,0.783840211,0.827770791,0.869821332,0.9385814364,0.9152794638
6164,0.9412442965,0.9105300537,0.86494751,0.8965484703,0.9225655711,0.9664,0.9518233559
6165,0.9590914675,0.9409632587,0.9019447296,0.9298213253,0.9475566085,0.9746,0.9651992219
6166,0.9170640929,0.8843434438,0.8302572925,0.8684803731,0.8967681881,0.9537704942,0.9311420601
6167,0.9130877928,0.8735413903,0.8114672634,0.8581639109,0.8919408537,0.9492785855,0.9304838225
6168,0.9201186873,0.8826434499,0.8235830487,0.8646380001,0.8984578116,0.9548109617,0.9376356693
6169,0.9342440726,0.9044661369,0.8618992609,0.8908222853,0.9204021545,0.966,0.9468530333
6170,0.9413421642,0.9086353,0.8619247843,0.8926025907,0.9223847694,0.9672,0.9549776962
6171,1,1,1,1,1,1,1
6172,1,1,1,1,1,1,1
6173,1,1,1,1,1,1,1
6174,0.9242510009,0.8902904584,0.8406888748,0.8756558236,0.9053345524,0.9584015094,0.9401173616
6175,0.9358574506,0.9030739829,0.855084203,0.8900334882,0.9173967105,0.9627626423,0.9501145724
6176,0.9189972754,0.8774023387,0.8215502769,0.8618656089,0.8940696374,0.9541415098,0.9324708721
6177,0.9435224343,0.9162270403,0.8725282976,0.9027555979,0.927488544,0.969,0.9520105743
6178,1,1,1,1,1,1,1
6179,1,1,1,1,1,1,1
6180,0.9548062967,0.9310828905,0.8962385759,0.9191256932,0.9396171874,0.9724,0.9614241774
6181,0.9132751173,0.8765039186,0.8224657546,0.8605444819,0.8920790466,0.9473234688,0.9286278464
6182,0.9261027444,0.8952480738,0.8426816046,0.8819191929,0.9084281953,0.9570750027,0.9407847341
6183,0.8883241586,0.8410394226,0.7710848721,0.8188831412,0.8617955617,0.9332562358,0.908629763
6184,0.8736794905,0.8189368508,0.7399883472,0.7963313415,0.8405337465,0.9257403247,0.8973330527
6185,1,1,1,1,1,1,1
6186,0.9008203127,0.8616360939,0.7986614268,0.8419715484,0.8792101052,0.9385040295,0.9177675094
6187,0.9536016736,0.9304457076,0.8940675717,0.9201378668,0.9406002017,0.9714,0.9607400022
6188,0.938701654,0.9135144278,0.8690662023,0.8993640069,0.9251968876,0.9619622306,0.948370763
6189,0.9494210152,0.9251055526,0.8862906399,0.913090629,0.9354073692,0.9686,0.9576608082
6190,0.9332080929,0.9057032747,0.864375148,0.8919179737,0.917772087,0.9583549259,0.9436209248
6191,0.9643325244,0.9477520846,0.9202550383,0.9397756199,0.9555495427,0.978,0.9708
6192,1,1,1,1,1,1,1
6193,1,1,1,1,1,1,1
6194,1,1,1,1,1,1,1
6195,1,1,1,1,1,1,1
6196,1,1,1,1,1,1,1
6197,0.9468888619,0.9256866733,0.8938413511,0.9169772774,0.9353956565,0.9692,0.955874707
6198,0.9589309182,0.946867571,0.924588195,0.9389736488,0.952019935,0.9782,0.9708
6199,0.9400858992,0.9173783078,0.8746202503,0.9016797181,0.9266400744,0.9638605789,0.9510239387
6200,0.9070682274,0.8698899181,0.8122451923,0.8538488011,0.8863462015,0.9434409703,0.9237126732
6201,0.7400733842,0.6612075552,0.564780759,0.632047938,0.6897198732,0.8521522676,0.788672325
6202,0.9249420218,0.8978085708,0.8541545674,0.8835951923,0.9109187753,0.9531480157,0.9358149354
6203,0.8743492948,0.8233307849,0.7505176535,0.801301855,0.8448416716,0.9255728293,0.8979075065
6204,0.8957896703,0.8474545927,0.7757141779,0.8256223379,0.8671273859,0.9376848218,0.915348839
6205,0.9255598767,0.8904066897,0.8455893574,0.8772068592,0.9061396728,0.9550051581,0.9379799861
6206,0.9267252392,0.8940999921,0.8457112966,0.8803666132,0.9094451853,0.9564636684,0.9402134632
6207,0.8762672938,0.8225541755,0.7510349567,0.8006867776,0.845841723,0.9271719486,0.8978816792
6208,0.8816396421,0.8313689135,0.7506182452,0.807392073,0.8528935852,0.9260389437,0.9002407963
6209,0.8973863904,0.8478569117,0.7811955005,0.8266894008,0.8689237475,0.9425304712,0.9179716231
6210,0.9531574764,0.9312587186,0.8981202274,0.9209949087,0.9407448083,0.9714,0.9608875466
6211,0.9756,0.9615632915,0.9409249439,0.9530140622,0.9706,0.9848,0.9796
6212,0.9397493499,0.9105601015,0.8710716811,0.8987530742,0.9230901549,0.9658,0.9524005036
6213,0.944795616,0.9172797065,0.8663639269,0.9019619994,0.9309949684,0.968,0.9550437456
6214,1,1,1,1,1,1,1
6215,1,1,1,1,1,1,1
6216,0.9119740806,0.8688020131,0.8129764619,0.8524148279,0.8880498833,0.952632363,0.930545487
6217,0.9541036575,0.9342760461,0.9059185178,0.9256603797,0.940261621,0.9742,0.9635490441
6218,0.6829335278,0.6455384698,0.5867615587,0.6260200563,0.6637390006,0.7393389293,0.7069474195
6219,0.5431942698,0.4579019814,0.4129285518,0.4207651778,0.4958643268,0.6285635834,0.5784276187
6220,0.2897391192,0.2836767917,0.2759817167,0.2814795082,0.2911578284,0.2970489082,0.2938378867
6221,0.1939919844,0.20401704,0.198522043,0.2067009057,0.2053029897,0.2666527336,0.223520696
6222,0.3661596969,0.3594803171,0.347617286,0.3550219615,0.3651276858,0.3855496942,0.369791741
6223,0.413824053,0.378589375,0.3632276701,0.3715547356,0.3834639744,0.5290952006,0.4620910868
6224,0.5221468584,0.4095310114,0.3952976926,0.4036366759,0.4586274039,0.6376683128,0.5693876664
6225,0.5724563073,0.4852508816,0.406267841,0.446185625,0.5232214467,0.66556271,0.6108360006
6226,0.6929272364,0.6308600747,0.5381313245,0.6026000673,0.658239587,0.7550060451,0.7185869706
6227,0.5111601312,0.4314687768,0.4238608135,0.4285430563,0.4521026028,0.6146617558,0.5549843811
6228,0.4665035477,0.3847161198,0.3786078222,0.3809777703,0.4105433757,0.5708251617,0.5093768771
6229,0.5517208557,0.4559726371,0.4075290757,0.4158183354,0.4978050451,0.6487939743,0.5935942977
6230,0.4137352919,0.4128440746,0.4101892584,0.4113769536,0.4153343401,0.5237988799,0.4602270215
6231,0.6056830679,0.5304328986,0.421577497,0.4951191873,0.565010289,0.6789011881,0.6369828759
6232,0.4106342279,0.3987303654,0.3868839125,0.3937974344,0.4027224038,0.5349932242,0.4636356575
6233,0.3837538664,0.381305896,0.3760823659,0.3787772794,0.3851774416,0.3884401757,0.3822498994
6234,0.4025765494,0.3955339645,0.3864007347,0.3911591632,0.4010985624,0.4081172614,0.4051760187
6235,0.4818477441,0.3853057848,0.3552187332,0.3636938348,0.4287064148,0.5789804696,0.522691353
6236,0.3949438568,0.3885851398,0.3772266984,0.3838397818,0.3947065287,0.4147409554,0.3969876139
6237,0.3993776707,0.3743787855,0.3791870988,0.3755209883,0.3739821056,0.4996737247,0.4407273467
6238,0.5825454476,0.4866096904,0.395406998,0.445446372,0.5298444131,0.6758896567,0.6239382603
6239,0.6224,0.5428,0.5166,0.5134,0.5768,0.7024,0.6568
6240,0.362286817,0.3574961723,0.3516321907,0.354824132,0.3627093897,0.4497155011,0.3812689135
6241,0.410063572,0.4015813253,0.3895970898,0.3960065157,0.4070334811,0.4209986641,0.4147415685
6242,0.4818541943,0.4209338239,0.4034643176,0.41499544,0.4273011783,0.595241972,0.5297768836
6243,0.7847219995,0.7501724409,0.6935773952,0.7320669307,0.7644364621,0.8425391575,0.8055876844
6244,0.6593249926,0.5888604416,0.4974661139,0.5605827006,0.6202130747,0.7298940421,0.6899714807
6245,0.5937584843,0.5306825463,0.438204139,0.5017296041,0.5598470785,0.6610356568,0.6209308265
6246,0.3882789646,0.3857536301,0.3822851753,0.3840061195,0.3883786324,0.3908073401,0.3893698524
6247,0.372984542,0.3697715448,0.3646279608,0.3660965899,0.3732540462,0.3775282235,0.3717292268
6248,0.4467150554,0.4366542363,0.4313470425,0.4349185295,0.4434359292,0.4661168447,0.4493906237
6249,1,1,1,1,1,1,1
6250,1,1,1,1,1,1,1
6251,0.8782027907,0.8249148879,0.7571342094,0.803437546,0.848131225,0.9373432229,0.9039143852
6252,1,1,1,1,1,1,1
6253,1,1,1,1,1,1,1
6254,0.9698,0.9554727932,0.9364603184,0.9494414823,0.9615011832,0.9818,0.975
6255,1,1,1,1,1,1,1
6256,1,1,1,1,1,1,1
6257,0.8952059667,0.8527189556,0.7882086651,0.8326551162,0.8699394648,0.9395965091,0.9139545732
6258,0.8527816599,0.7946205888,0.707145602,0.7673417872,0.8193657119,0.9171654722,0.8790325757
6259,0.9523215873,0.9288107776,0.8876674184,0.9159380235,0.9393467615,0.9728,0.9620539895
6260,0.9434766165,0.9101786641,0.8611176581,0.8981896071,0.9239306428,0.9686,0.9545289794
6261,0.849173332,0.7823333311,0.6894050271,0.7540470206,0.8124777542,0.9096168983,0.8775637516
6262,0.8461047797,0.7811084241,0.6942344279,0.753947161,0.8099857766,0.9142757718,0.8750430758
6263,0.9626651933,0.9402747339,0.9054024505,0.9292854858,0.9482595381,0.9784,0.97
6264,0.9192402319,0.8833683291,0.8282676905,0.8656528713,0.8993829427,0.9541422915,0.9347581737
6265,0.8540274594,0.7914645814,0.7119693569,0.7674099891,0.8164447922,0.92898782,0.8857703354
6266,0.9204548083,0.8785224973,0.8077094883,0.8587319203,0.8967070677,0.9563807178,0.9338297056
6267,1,1,1,1,1,1,1
6268,1,1,1,1,1,1,1
6269,1,1,1,1,1,1,1
6270,1,1,1,1,1,1,1
6271,1,1,1,1,1,1,1
6272,1,1,1,1,1,1,1
6273,1,1,1,1,1,1,1
6274,1,1,1,1,1,1,1
6275,1,1,1,1,1,1,1
6276,1,1,1,1,1,1,1
6277,1,1,1,1,1,1,1
6278,1,1,1,1,1,1,1
6279,1,1,1,1,1,1,1
6280,1,1,1,1,1,1,1
6281,1,1,1,1,1,1,1
6282,1,1,1,1,1,1,1
6283,1,1,1,1,1,1,1
6284,1,1,1,1,1,1,1
